# lambda	n	k # from K. Luke, Y. Okawachi, M. R. E. Lamont, A. L. Gaeta, M. Lipson. Broadband mid-infrared frequency comb generation in a Si3N4 microresonator, Opt. Lett. 40, 4823-4826 (2015) # via http://refractiveindex.info/
3.100000000000000000e+02	2.175939467616109901e+00	0.000000000000000000e+00
3.150000000000000000e+02	2.169589214436184132e+00	0.000000000000000000e+00
3.200000000000000000e+02	2.163602336623816846e+00	0.000000000000000000e+00
3.250000000000000000e+02	2.157950337241843819e+00	0.000000000000000000e+00
3.300000000000000000e+02	2.152607551894092808e+00	0.000000000000000000e+00
3.350000000000000000e+02	2.147550808175612058e+00	0.000000000000000000e+00
3.400000000000000000e+02	2.142759132999638272e+00	0.000000000000000000e+00
3.450000000000000000e+02	2.138213500125529354e+00	0.000000000000000000e+00
3.500000000000000000e+02	2.133896611588608216e+00	0.000000000000000000e+00
3.550000000000000000e+02	2.129792707837514509e+00	0.000000000000000000e+00
3.600000000000000000e+02	2.125887402275664861e+00	0.000000000000000000e+00
3.650000000000000000e+02	2.122167536625880757e+00	0.000000000000000000e+00
3.700000000000000000e+02	2.118621054125878089e+00	0.000000000000000000e+00
3.750000000000000000e+02	2.115236888044126129e+00	0.000000000000000000e+00
3.800000000000000000e+02	2.112004863401784505e+00	0.000000000000000000e+00
3.850000000000000000e+02	2.108915610113522465e+00	0.000000000000000000e+00
3.900000000000000000e+02	2.105960486031261514e+00	0.000000000000000000e+00
3.950000000000000000e+02	2.103131508600598387e+00	0.000000000000000000e+00
4.000000000000000000e+02	2.100421294028262498e+00	0.000000000000000000e+00
4.050000000000000000e+02	2.097823003017055488e+00	0.000000000000000000e+00
4.100000000000000000e+02	2.095330292257753246e+00	0.000000000000000000e+00
4.150000000000000000e+02	2.092937270979707609e+00	0.000000000000000000e+00
4.200000000000000000e+02	2.090638461956984884e+00	0.000000000000000000e+00
4.250000000000000000e+02	2.088428766447589791e+00	0.000000000000000000e+00
4.300000000000000000e+02	2.086303432612145681e+00	0.000000000000000000e+00
4.350000000000000000e+02	2.084258027017135806e+00	0.000000000000000000e+00
4.400000000000000000e+02	2.082288408878158137e+00	0.000000000000000000e+00
4.450000000000000000e+02	2.080390706741880091e+00	0.000000000000000000e+00
4.500000000000000000e+02	2.078561297342590208e+00	0.000000000000000000e+00
4.550000000000000000e+02	2.076796786401397199e+00	0.000000000000000000e+00
4.600000000000000000e+02	2.075093991163902807e+00	0.000000000000000000e+00
4.650000000000000000e+02	2.073449924496306274e+00	0.000000000000000000e+00
4.700000000000000000e+02	2.071861780380842344e+00	0.000000000000000000e+00
4.750000000000000000e+02	2.070326920669709470e+00	0.000000000000000000e+00
4.800000000000000000e+02	2.068842862972581909e+00	0.000000000000000000e+00
4.850000000000000000e+02	2.067407269566728267e+00	0.000000000000000000e+00
4.900000000000000000e+02	2.066017937230973267e+00	0.000000000000000000e+00
4.950000000000000000e+02	2.064672787915468266e+00	0.000000000000000000e+00
5.000000000000000000e+02	2.063369860168648540e+00	0.000000000000000000e+00
5.050000000000000000e+02	2.062107301251101976e+00	0.000000000000000000e+00
5.100000000000000000e+02	2.060883359873362242e+00	0.000000000000000000e+00
5.150000000000000000e+02	2.059696379501182673e+00	0.000000000000000000e+00
5.200000000000000000e+02	2.058544792177542160e+00	0.000000000000000000e+00
5.250000000000000000e+02	2.057427112815773285e+00	0.000000000000000000e+00
5.300000000000000000e+02	2.056341933922708254e+00	0.000000000000000000e+00
5.350000000000000000e+02	2.055287920714773620e+00	0.000000000000000000e+00
5.400000000000000000e+02	2.054263806593573438e+00	0.000000000000000000e+00
5.450000000000000000e+02	2.053268388950677537e+00	0.000000000000000000e+00
5.500000000000000000e+02	2.052300525274227461e+00	0.000000000000000000e+00
5.550000000000000000e+02	2.051359129532515091e+00	0.000000000000000000e+00
5.600000000000000000e+02	2.050443168812001282e+00	0.000000000000000000e+00
5.650000000000000000e+02	2.049551660189293578e+00	0.000000000000000000e+00
5.700000000000000000e+02	2.048683667818465448e+00	0.000000000000000000e+00
5.750000000000000000e+02	2.047838300216759944e+00	0.000000000000000000e+00
5.800000000000000000e+02	2.047014707733219030e+00	0.000000000000000000e+00
5.850000000000000000e+02	2.046212080186145421e+00	0.000000000000000000e+00
5.900000000000000000e+02	2.045429644656513890e+00	0.000000000000000000e+00
5.950000000000000000e+02	2.044666663425561470e+00	0.000000000000000000e+00
6.000000000000000000e+02	2.043922432045779392e+00	0.000000000000000000e+00
6.050000000000000000e+02	2.043196277535442196e+00	0.000000000000000000e+00
6.100000000000000000e+02	2.042487556687626604e+00	0.000000000000000000e+00
6.150000000000000000e+02	2.041795654485413003e+00	0.000000000000000000e+00
6.200000000000000000e+02	2.041119982615651196e+00	0.000000000000000000e+00
6.250000000000000000e+02	2.040459978074274261e+00	0.000000000000000000e+00
6.300000000000000000e+02	2.039815101856719881e+00	0.000000000000000000e+00
6.350000000000000000e+02	2.039184837727511024e+00	0.000000000000000000e+00
6.400000000000000000e+02	2.038568691063537663e+00	0.000000000000000000e+00
6.450000000000000000e+02	2.037966187765974269e+00	0.000000000000000000e+00
6.500000000000000000e+02	2.037376873236194541e+00	0.000000000000000000e+00
6.550000000000000000e+02	2.036800311411370412e+00	0.000000000000000000e+00
6.600000000000000000e+02	2.036236083855775369e+00	0.000000000000000000e+00
6.650000000000000000e+02	2.035683788904123492e+00	0.000000000000000000e+00
6.700000000000000000e+02	2.035143040853526486e+00	0.000000000000000000e+00
6.750000000000000000e+02	2.034613469200926783e+00	0.000000000000000000e+00
