Average polarization				Separate polarizations
Wavelength (nm)	55.00 incidence reflectance	65.00 incidence reflectance	75.00 incidence reflectance	Wavelength (nm)	"p-Intensity, 55.00 incidence reflectance"	"s-Intensity, 55.00 incidence reflectance"	"p-Intensity, 65.00 incidence reflectance"	"s-Intensity, 65.00 incidence reflectance"	"p-Intensity, 75 incidence reflectance"	"s-Intensity, 75incidence reflectance"
567.68457	0.338181	0.374803	0.398259	567.68457	0.109563	0.5668	0.031344	0.718263	0.01996	0.776558
569.274963	0.337647	0.374109	0.397865	569.274963	0.109117	0.566178	0.031204	0.717013	0.020478	0.775251
570.865295	0.337075	0.373319	0.397028	570.865295	0.108831	0.56532	0.031014	0.715625	0.020725	0.773332
572.455688	0.336758	0.373029	0.396484	572.455688	0.108476	0.565039	0.030719	0.715338	0.021135	0.771833
574.045959	0.336571	0.372673	0.39657	574.045959	0.108321	0.564821	0.030554	0.714792	0.021439	0.771702
575.636292	0.336321	0.373154	0.396187	575.636292	0.107965	0.564676	0.030492	0.715815	0.021867	0.770506
577.226501	0.335869	0.372532	0.395549	577.226501	0.107786	0.563951	0.030327	0.714738	0.02234	0.768758
578.816772	0.335329	0.372324	0.396793	578.816772	0.107376	0.563283	0.030154	0.714493	0.022754	0.770831
580.406982	0.335224	0.371956	0.396845	580.406982	0.106903	0.563546	0.029968	0.713944	0.023164	0.770525
581.997192	0.333866	0.370639	0.396562	581.997192	0.106189	0.561544	0.02973	0.711548	0.023571	0.769554
583.587341	0.333932	0.370806	0.397074	583.587341	0.10629	0.561574	0.029628	0.711985	0.024021	0.770128
585.177551	0.332912	0.370377	0.395595	585.177551	0.105541	0.560284	0.029369	0.711386	0.02424	0.766949
586.767639	0.332652	0.370097	0.395564	586.767639	0.105384	0.55992	0.029345	0.71085	0.024671	0.766456
588.357788	0.332534	0.369266	0.395586	588.357788	0.105263	0.559806	0.029075	0.709457	0.025178	0.765995
589.947815	0.331446	0.369475	0.394655	589.947815	0.104461	0.55843	0.029053	0.709896	0.025482	0.763827
591.537842	0.330846	0.369321	0.395071	591.537842	0.104011	0.557682	0.029077	0.709565	0.025867	0.764274
593.127869	0.330344	0.367976	0.394846	593.127869	0.103812	0.556875	0.02879	0.707162	0.026377	0.763315
594.717896	0.329987	0.368231	0.396077	594.717896	0.103669	0.556304	0.028693	0.707769	0.02672	0.765434
596.307861	0.330339	0.368481	0.396585	596.307861	0.103472	0.557206	0.02864	0.708323	0.02726	0.76591
597.897766	0.330782	0.368116	0.396829	597.897766	0.103157	0.558408	0.028595	0.707637	0.027592	0.766066
599.487671	0.329742	0.367318	0.3965	599.487671	0.102777	0.556707	0.028438	0.706199	0.027946	0.765054
601.077576	0.329358	0.367153	0.397109	601.077576	0.102267	0.556448	0.028382	0.705924	0.028411	0.765806
602.667419	0.328743	0.367526	0.397963	602.667419	0.102138	0.555347	0.028236	0.706815	0.028871	0.767054
604.257202	0.327946	0.366533	0.397795	604.257202	0.101625	0.554266	0.02808	0.704986	0.029097	0.766492
605.847046	0.327881	0.368146	0.398339	605.847046	0.10117	0.554592	0.028189	0.708103	0.029623	0.767054
607.436829	0.327267	0.367178	0.397174	607.436829	0.100775	0.553759	0.028039	0.706317	0.029864	0.764483
609.02655	0.325756	0.365371	0.39691	609.02655	0.099999	0.551512	0.027761	0.702982	0.030188	0.763632
610.616272	0.324551	0.364496	0.397173	610.616272	0.099682	0.549421	0.027614	0.701378	0.030591	0.763756
612.205933	0.32419	0.36367	0.396715	612.205933	0.09944	0.54894	0.027447	0.699892	0.030999	0.76243
613.795532	0.324382	0.363584	0.396694	613.795532	0.099183	0.549581	0.02734	0.699829	0.031285	0.762102
615.385193	0.323657	0.363368	0.396519	615.385193	0.098839	0.548476	0.027338	0.699399	0.03155	0.761487
616.974731	0.3229	0.36355	0.396775	616.974731	0.098254	0.547546	0.027007	0.700093	0.032023	0.761527
618.564331	0.322558	0.363825	0.396982	618.564331	0.097863	0.547252	0.026929	0.700721	0.032326	0.761639
620.15387	0.322216	0.363347	0.397502	620.15387	0.097656	0.546775	0.026919	0.699775	0.032681	0.762323
621.743347	0.321529	0.362471	0.397184	621.743347	0.097561	0.545496	0.026808	0.698135	0.032998	0.76137
623.332825	0.321339	0.363652	0.398478	623.332825	0.097055	0.545622	0.026805	0.700499	0.033516	0.763441
624.922241	0.320226	0.361961	0.39795	624.922241	0.096469	0.543983	0.026526	0.697396	0.033808	0.762092
626.511597	0.319738	0.36096	0.39809	626.511597	0.09638	0.543096	0.026187	0.695733	0.034089	0.762091
628.100952	0.318749	0.359161	0.397529	628.100952	0.095963	0.541535	0.025994	0.692328	0.034439	0.760619
629.690308	0.318737	0.360686	0.398475	629.690308	0.095575	0.541899	0.025882	0.695491	0.034756	0.762194
631.279602	0.318577	0.360347	0.397822	631.279602	0.095258	0.541895	0.025813	0.694882	0.034991	0.760654
632.868835	0.317904	0.359697	0.397331	632.868835	0.095074	0.540734	0.025579	0.693814	0.035232	0.75943
634.458069	0.316888	0.359643	0.397361	634.458069	0.094518	0.539259	0.025581	0.693706	0.035545	0.759177
636.047241	0.315952	0.358956	0.398282	636.047241	0.094082	0.537823	0.02533	0.692583	0.035965	0.760599
637.636353	0.3137	0.357804	0.396605	637.636353	0.093194	0.534206	0.02514	0.690468	0.036298	0.756912
639.225464	0.313665	0.358089	0.396195	639.225464	0.092776	0.534554	0.02497	0.691209	0.036595	0.755795
640.814575	0.314815	0.358161	0.396653	640.814575	0.092936	0.536694	0.024872	0.69145	0.036886	0.756419
642.403625	0.314767	0.357576	0.397065	642.403625	0.092726	0.536808	0.024752	0.6904	0.03732	0.75681
643.992615	0.314586	0.357494	0.399279	643.992615	0.092496	0.536676	0.024631	0.690356	0.037751	0.760807
645.581604	0.314632	0.357002	0.399847	645.581604	0.092319	0.536946	0.024494	0.68951	0.038329	0.761364
647.170532	0.31436	0.357018	0.399392	647.170532	0.091988	0.536732	0.024326	0.689709	0.038499	0.760285
648.759399	0.313072	0.35608	0.399241	648.759399	0.091537	0.534606	0.024178	0.687983	0.038808	0.759673
650.348267	0.312854	0.356306	0.398926	650.348267	0.091128	0.534579	0.024223	0.688389	0.039048	0.758804
651.937134	0.312822	0.357234	0.399459	651.937134	0.091049	0.534595	0.024149	0.690319	0.039514	0.759403
653.525879	0.313629	0.356967	0.399106	653.525879	0.091152	0.536106	0.024039	0.689895	0.039818	0.758393
655.114624	0.316235	0.354911	0.398972	655.114624	0.091597	0.540873	0.02403	0.685793	0.040031	0.757913
656.703308	0.315379	0.353098	0.396608	656.703308	0.091387	0.539371	0.023752	0.682444	0.039937	0.753279
658.291992	0.313188	0.352697	0.394987	658.291992	0.090457	0.535918	0.023642	0.681751	0.04013	0.749845
659.880615	0.309685	0.352592	0.398329	659.880615	0.089254	0.530116	0.02343	0.681754	0.040914	0.755743
661.469177	0.308484	0.351585	0.398682	661.469177	0.088709	0.528259	0.023419	0.679751	0.041286	0.756077
663.057739	0.308865	0.352001	0.40062	663.057739	0.088473	0.529257	0.023295	0.680707	0.041987	0.759254
664.64624	0.309421	0.351974	0.400532	664.64624	0.088599	0.530243	0.023311	0.680637	0.042286	0.758778
666.234741	0.30951	0.35217	0.400391	666.234741	0.088432	0.530588	0.02325	0.68109	0.04269	0.758091
667.82312	0.307897	0.352005	0.399021	667.82312	0.087664	0.52813	0.023306	0.680704	0.042935	0.755107
669.411499	0.308458	0.35319	0.399777	669.411499	0.0878	0.529116	0.023287	0.683093	0.043244	0.756311
670.999878	0.308381	0.352387	0.400176	670.999878	0.087397	0.529365	0.023151	0.681622	0.043593	0.756758
672.588135	0.307393	0.351865	0.39949	672.588135	0.086913	0.527872	0.023197	0.680533	0.043906	0.755075
674.176392	0.306904	0.350566	0.399262	674.176392	0.086575	0.527234	0.022927	0.678205	0.044222	0.754303
675.764587	0.305464	0.348953	0.398384	675.764587	0.086249	0.52468	0.022789	0.675116	0.0445	0.752268
677.352783	0.304472	0.348229	0.396752	677.352783	0.085886	0.523058	0.022735	0.673723	0.044727	0.748777
678.940918	0.302956	0.348665	0.396344	678.940918	0.085332	0.52058	0.022815	0.674516	0.045022	0.747666
680.528992	0.303693	0.350448	0.398226	680.528992	0.085197	0.522188	0.022866	0.67803	0.04548	0.750972
682.117065	0.302358	0.348038	0.397779	682.117065	0.084704	0.520013	0.02264	0.673436	0.045845	0.749713
683.705017	0.302606	0.347447	0.398373	683.705017	0.084425	0.520788	0.02252	0.672373	0.046212	0.750535
685.292969	0.301446	0.346721	0.398523	685.292969	0.083786	0.519106	0.022366	0.671075	0.046482	0.750564
686.88092	0.301902	0.345925	0.398863	686.88092	0.084103	0.5197	0.02236	0.66949	0.04705	0.750677
688.46875	0.301044	0.345674	0.399528	688.46875	0.083863	0.518225	0.022364	0.668984	0.047488	0.751568
690.056519	0.300686	0.345154	0.39964	690.056519	0.083366	0.518005	0.022226	0.668082	0.047975	0.751306
691.644348	0.300944	0.345096	0.399373	691.644348	0.083472	0.518416	0.022293	0.6679	0.04821	0.750535
693.232056	0.299848	0.345377	0.398675	693.232056	0.08269	0.517006	0.022051	0.668703	0.048331	0.749019
694.819702	0.300019	0.344839	0.397545	694.819702	0.082834	0.517205	0.021988	0.667689	0.048633	0.746458
696.407349	0.299811	0.345221	0.398536	696.407349	0.082537	0.517085	0.021977	0.668465	0.049146	0.747926
697.994934	0.299175	0.344706	0.399052	697.994934	0.082035	0.516315	0.02193	0.667482	0.049974	0.74813
699.582458	0.297901	0.342621	0.398418	699.582458	0.081546	0.514256	0.021654	0.663588	0.050232	0.746604
701.169983	0.298299	0.343074	0.397854	701.169983	0.081475	0.515123	0.02163	0.664519	0.05049	0.745218
702.757446	0.297695	0.343028	0.397451	702.757446	0.081244	0.514146	0.021502	0.664554	0.050755	0.744147
704.344849	0.296124	0.343403	0.397691	704.344849	0.080431	0.511818	0.021292	0.665513	0.051358	0.744024
705.932129	0.29681	0.343623	0.398674	705.932129	0.080823	0.512797	0.021364	0.665882	0.051716	0.745631
707.519409	0.296264	0.34321	0.399641	707.519409	0.080152	0.512376	0.021092	0.665329	0.052058	0.747223
709.106689	0.295596	0.341861	0.398451	709.106689	0.079718	0.511475	0.021021	0.662701	0.052463	0.744439
710.693909	0.295058	0.341178	0.397097	710.693909	0.079463	0.510654	0.020844	0.661513	0.052608	0.741587
712.281067	0.29426	0.340154	0.397054	712.281067	0.07925	0.509269	0.020848	0.65946	0.052944	0.741164
713.868103	0.294646	0.340561	0.397846	713.868103	0.079111	0.510181	0.020673	0.660448	0.053355	0.742337
715.4552	0.294462	0.341154	0.397792	715.4552	0.078692	0.510232	0.02067	0.661638	0.053923	0.741661
717.042175	0.294128	0.340697	0.398283	717.042175	0.078385	0.509871	0.020554	0.66084	0.054297	0.742268
718.629089	0.293489	0.340045	0.398421	718.629089	0.077959	0.509019	0.020367	0.659722	0.054616	0.742227
720.216003	0.292426	0.338292	0.397163	720.216003	0.077671	0.507182	0.02025	0.656335	0.054682	0.739644
721.802856	0.292126	0.340331	0.397199	721.802856	0.077351	0.506901	0.02019	0.660472	0.054979	0.73942
723.389648	0.29187	0.340985	0.395897	723.389648	0.076983	0.506758	0.020225	0.661745	0.055383	0.736412
724.976379	0.291163	0.340576	0.396173	724.976379	0.076888	0.505437	0.020182	0.660971	0.055467	0.73688
726.56311	0.291346	0.339296	0.396541	726.56311	0.076788	0.505904	0.019925	0.658667	0.056006	0.737075
728.149719	0.291954	0.339737	0.397323	728.149719	0.076883	0.507024	0.019841	0.659633	0.056536	0.73811
729.736267	0.292294	0.33966	0.398633	729.736267	0.076816	0.507771	0.019842	0.659478	0.057035	0.740231
731.322815	0.291617	0.338761	0.398584	731.322815	0.076239	0.506996	0.019751	0.657771	0.057276	0.739892
732.909302	0.290472	0.33861	0.398221	732.909302	0.075654	0.50529	0.019671	0.657548	0.057951	0.738492
734.495728	0.290406	0.338094	0.398086	734.495728	0.07579	0.505022	0.019524	0.656663	0.05795	0.738223
736.082092	0.289827	0.336879	0.400117	736.082092	0.075676	0.503977	0.019497	0.65426	0.058581	0.741652
737.668335	0.287411	0.335846	0.398865	737.668335	0.074783	0.50004	0.019361	0.652331	0.058846	0.738885
739.254639	0.287209	0.33593	0.398419	739.254639	0.074565	0.499853	0.019301	0.652558	0.059043	0.737795
740.84082	0.286058	0.334958	0.39722	740.84082	0.074093	0.498022	0.019292	0.650625	0.059266	0.735173
742.426941	0.284853	0.33444	0.396034	742.426941	0.07368	0.496026	0.019082	0.649798	0.059405	0.732663
744.013062	0.284646	0.334262	0.39659	744.013062	0.073624	0.495668	0.019131	0.649393	0.059547	0.733633
745.59906	0.285845	0.334558	0.398203	745.59906	0.073468	0.498221	0.019	0.650116	0.060043	0.736363
747.185059	0.28608	0.334702	0.398914	747.185059	0.073828	0.498332	0.019046	0.650358	0.060507	0.737321
748.770996	0.285144	0.335336	0.399084	748.770996	0.073367	0.49692	0.019109	0.651563	0.061006	0.737163
750.356812	0.284927	0.335707	0.399714	750.356812	0.073143	0.496711	0.019103	0.65231	0.061318	0.738109
751.942688	0.283782	0.333947	0.39911	751.942688	0.072866	0.494698	0.018937	0.648956	0.061464	0.736756
753.528442	0.28361	0.334535	0.399855	753.528442	0.072526	0.494695	0.018941	0.65013	0.062019	0.737691
755.114136	0.283991	0.334019	0.399516	755.114136	0.072312	0.495669	0.018907	0.649132	0.062145	0.736887
756.699707	0.28278	0.332312	0.395709	756.699707	0.072063	0.493497	0.018865	0.645759	0.061654	0.729764
758.285278	0.280824	0.33153	0.394477	758.285278	0.0714	0.490248	0.018812	0.644248	0.061713	0.727242
759.870789	0.281195	0.331737	0.395151	759.870789	0.071228	0.491163	0.018798	0.644677	0.062506	0.727796
761.456238	0.281734	0.330785	0.396462	761.456238	0.071185	0.492283	0.018722	0.642848	0.06296	0.729964
763.041626	0.281301	0.331442	0.397571	763.041626	0.071211	0.491392	0.018717	0.644167	0.063121	0.73202
764.627014	0.281173	0.332668	0.39752	764.627014	0.070965	0.491381	0.018784	0.646553	0.063374	0.731666
766.21228	0.280405	0.332767	0.396827	766.21228	0.070667	0.490142	0.018779	0.646754	0.063892	0.729762
767.797485	0.281049	0.331696	0.398082	767.797485	0.070705	0.491393	0.018733	0.64466	0.064138	0.732026
769.382629	0.279401	0.327375	0.397385	769.382629	0.070076	0.488726	0.018574	0.636176	0.064782	0.729988
770.967712	0.278445	0.326172	0.396268	770.967712	0.069697	0.487194	0.018441	0.633903	0.064375	0.728162
772.552734	0.277985	0.327271	0.396293	772.552734	0.069369	0.486602	0.018611	0.63593	0.064832	0.727755
774.137695	0.279449	0.330681	0.397637	774.137695	0.069623	0.489275	0.018589	0.642773	0.065211	0.730063
775.722595	0.279288	0.330704	0.399597	775.722595	0.06934	0.489235	0.018738	0.642671	0.065996	0.733198
777.307495	0.278243	0.328461	0.397745	777.307495	0.068736	0.487751	0.018514	0.638407	0.065571	0.72992
778.892212	0.277595	0.328098	0.396693	778.892212	0.068693	0.486497	0.018566	0.637631	0.065973	0.727413
780.476929	0.275156	0.326098	0.394171	780.476929	0.067795	0.482516	0.018324	0.633871	0.065895	0.722446
782.061646	0.274886	0.325501	0.394005	782.061646	0.067657	0.482114	0.018279	0.632724	0.066176	0.721834
783.646179	0.275756	0.325817	0.395697	783.646179	0.067368	0.484144	0.018187	0.633447	0.06666	0.724733
785.230713	0.275134	0.32584	0.396128	785.230713	0.067224	0.483043	0.018307	0.633374	0.067115	0.725142
786.815186	0.273482	0.324681	0.394875	786.815186	0.066632	0.480331	0.018177	0.631186	0.067039	0.722711
788.399597	0.274707	0.326621	0.398248	788.399597	0.066722	0.482691	0.018275	0.634966	0.068154	0.728343
789.983948	0.27352	0.325927	0.397129	789.983948	0.066428	0.480612	0.018155	0.633699	0.068028	0.726229
791.568237	0.2739	0.325281	0.397037	791.568237	0.066392	0.481407	0.018127	0.632434	0.068241	0.725832
793.152405	0.273474	0.324991	0.39695	793.152405	0.065877	0.481071	0.017958	0.632024	0.068248	0.725653
794.736511	0.272214	0.323124	0.393958	794.736511	0.065449	0.478978	0.017901	0.628347	0.06823	0.719687
796.320618	0.273271	0.325153	0.399245	796.320618	0.065541	0.481002	0.018017	0.632289	0.069661	0.728828
797.904663	0.270475	0.322153	0.397508	797.904663	0.064739	0.476211	0.017715	0.62659	0.069448	0.725568
799.488586	0.271545	0.32224	0.399049	799.488586	0.064836	0.478254	0.017792	0.626688	0.070206	0.727891
801.072388	0.271998	0.322179	0.398389	801.072388	0.065118	0.478878	0.017691	0.626668	0.069953	0.726826
802.65625	0.271846	0.320966	0.393598	802.65625	0.064964	0.478727	0.01749	0.624441	0.06942	0.717775
804.23999	0.273312	0.32338	0.396303	804.23999	0.065251	0.481374	0.01763	0.62913	0.070137	0.722468
805.823608	0.273293	0.321146	0.395814	805.823608	0.064944	0.481642	0.017522	0.62477	0.070546	0.721083
807.407227	0.271818	0.321268	0.396133	807.407227	0.064478	0.479157	0.017438	0.625098	0.07054	0.721725
808.990784	0.272478	0.324492	0.399557	808.990784	0.064446	0.48051	0.01758	0.631404	0.071857	0.727257
810.574219	0.271163	0.321449	0.397104	810.574219	0.064004	0.478323	0.017371	0.625526	0.071438	0.72277
812.157593	0.269262	0.319812	0.39409	812.157593	0.063461	0.475062	0.017126	0.622499	0.070994	0.717187
813.740967	0.2706	0.323094	0.399551	813.740967	0.063869	0.477332	0.017346	0.628842	0.072219	0.726882
815.324219	0.268523	0.321603	0.396946	815.324219	0.063355	0.473692	0.017164	0.626042	0.071996	0.721896
816.907349	0.2694	0.321519	0.397925	816.907349	0.063138	0.475662	0.017202	0.625836	0.072646	0.723205
818.49054	0.2697	0.324596	0.400852	818.49054	0.063334	0.476065	0.017242	0.63195	0.073468	0.728235
820.073547	0.265352	0.318276	0.394466	820.073547	0.061979	0.468725	0.016818	0.619734	0.072904	0.716029
821.656555	0.262379	0.316789	0.393224	821.656555	0.061563	0.463194	0.016663	0.616915	0.072559	0.71389
823.239441	0.264277	0.321287	0.398466	823.239441	0.061725	0.466829	0.016886	0.625688	0.073967	0.722965
824.822266	0.26327	0.319237	0.395992	824.822266	0.061001	0.465538	0.016745	0.621728	0.073885	0.718099
826.404968	0.263319	0.317183	0.394313	826.404968	0.061126	0.465512	0.016615	0.617751	0.073778	0.714848
827.987671	0.263808	0.319246	0.39688	827.987671	0.061463	0.466152	0.016767	0.621724	0.074199	0.719562
829.570313	0.264033	0.319721	0.397359	829.570313	0.06132	0.466745	0.01666	0.622782	0.074842	0.719877
831.152832	0.261667	0.316988	0.392712	831.152832	0.060562	0.462771	0.016487	0.617489	0.074078	0.711346
832.735352	0.26282	0.319057	0.394865	832.735352	0.060943	0.464696	0.016573	0.621542	0.074773	0.714957
834.317688	0.264008	0.3211	0.397911	834.317688	0.060596	0.467419	0.01666	0.625541	0.075522	0.7203
835.900024	0.264576	0.318334	0.397184	835.900024	0.060833	0.468319	0.016399	0.62027	0.075377	0.718992
837.4823	0.261821	0.316822	0.39494	837.4823	0.060202	0.46344	0.016312	0.617332	0.075822	0.714059
839.064453	0.263057	0.318772	0.396506	839.064453	0.060406	0.465708	0.01633	0.621215	0.076194	0.716818
840.646606	0.262785	0.317288	0.396098	840.646606	0.060011	0.465558	0.01624	0.618335	0.076133	0.716063
842.228638	0.260882	0.315023	0.393468	842.228638	0.059391	0.462372	0.016182	0.613863	0.075984	0.710952
843.810547	0.260291	0.313832	0.391755	843.810547	0.059299	0.461283	0.015996	0.611668	0.075794	0.707717
845.392395	0.261335	0.317759	0.395834	845.392395	0.059561	0.46311	0.016223	0.619295	0.076563	0.715106
846.974243	0.259542	0.314697	0.390556	846.974243	0.058857	0.460227	0.016062	0.613333	0.075865	0.705247
848.555847	0.259209	0.315301	0.39315	848.555847	0.05877	0.459648	0.016029	0.614574	0.077116	0.709184
850.137512	0.257633	0.313648	0.39041	850.137512	0.058313	0.456954	0.015942	0.611354	0.076822	0.703998
851.719116	0.256847	0.314686	0.394439	851.719116	0.058106	0.455588	0.016098	0.613274	0.077704	0.711173
853.300598	0.257419	0.314904	0.395378	853.300598	0.057882	0.456955	0.016001	0.613807	0.077827	0.712929
854.882019	0.256716	0.314181	0.39379	854.882019	0.057674	0.455758	0.016054	0.612307	0.077616	0.709964
856.463379	0.258591	0.316892	0.396003	856.463379	0.05827	0.458912	0.016167	0.617617	0.078955	0.713051
858.044617	0.257142	0.313282	0.391835	858.044617	0.057375	0.45691	0.0158	0.610765	0.078036	0.705633
859.625793	0.259346	0.315836	0.397324	859.625793	0.057578	0.461113	0.01605	0.615623	0.079627	0.715021
861.206848	0.25973	0.315927	0.397298	861.206848	0.057648	0.461813	0.015974	0.61588	0.079647	0.714948
862.787903	0.257108	0.313653	0.392482	862.787903	0.057282	0.456935	0.015864	0.611442	0.078842	0.706123
864.368835	0.25841	0.317034	0.396651	864.368835	0.057332	0.459488	0.016073	0.617996	0.08032	0.712982
865.949707	0.255721	0.312375	0.392775	865.949707	0.056526	0.454916	0.015873	0.608876	0.079319	0.706231
867.530457	0.254527	0.31131	0.392718	867.530457	0.056188	0.452866	0.015695	0.606925	0.079926	0.705511
869.111145	0.257791	0.314596	0.401034	869.111145	0.056716	0.458867	0.016013	0.613179	0.081388	0.720681
870.691772	0.252238	0.308477	0.39129	870.691772	0.055329	0.449146	0.015615	0.601338	0.079738	0.702843
872.272339	0.254428	0.310264	0.391914	872.272339	0.055319	0.453538	0.0157	0.604829	0.080342	0.703486
873.852722	0.256251	0.31303	0.399489	873.852722	0.055777	0.456725	0.015866	0.610194	0.08269	0.716288
875.433228	0.250465	0.305193	0.38839	875.433228	0.054457	0.446473	0.01544	0.594947	0.080031	0.696749
877.013489	0.252104	0.306441	0.387904	877.013489	0.054941	0.449267	0.015568	0.597315	0.080059	0.69575
878.593628	0.255793	0.314557	0.400591	878.593628	0.055355	0.456232	0.01596	0.613153	0.082879	0.718302
880.173828	0.252525	0.308834	0.394126	880.173828	0.054386	0.450664	0.015677	0.601991	0.082241	0.706012
881.753784	0.248905	0.302051	0.385321	881.753784	0.053557	0.444253	0.015352	0.58875	0.080567	0.690075
883.333801	0.253421	0.309741	0.396914	883.333801	0.054537	0.452306	0.015856	0.603625	0.083515	0.710312
884.913696	0.255868	0.315724	0.405985	884.913696	0.0547	0.457037	0.016054	0.615395	0.0854	0.726569
886.493469	0.250006	0.307496	0.395031	886.493469	0.053727	0.446285	0.015638	0.599354	0.083193	0.706869
888.073242	0.246014	0.299756	0.381917	888.073242	0.052584	0.439443	0.015261	0.584251	0.080325	0.68351
889.652832	0.249847	0.30771	0.39391	889.652832	0.053045	0.44665	0.015639	0.599782	0.083599	0.70422
891.2323	0.252643	0.311633	0.401881	891.2323	0.053504	0.451783	0.015827	0.607439	0.085976	0.717786
892.811829	0.248725	0.305552	0.394183	892.811829	0.052717	0.444732	0.015595	0.595508	0.083937	0.704429
894.391235	0.245904	0.300965	0.388	894.391235	0.052241	0.439567	0.015377	0.586553	0.083341	0.69266
895.97052	0.249919	0.30603	0.3944	895.97052	0.052731	0.447106	0.015631	0.596429	0.085046	0.703754
897.549683	0.255115	0.311844	0.402033	897.549683	0.053725	0.456504	0.015806	0.607883	0.086281	0.717785
899.128784	0.255797	0.314803	0.407144	899.128784	0.053814	0.45778	0.016026	0.61358	0.088266	0.726023
900.707825	0.250237	0.308607	0.397557	900.707825	0.052599	0.447876	0.015664	0.60155	0.085941	0.709174
902.286804	0.244669	0.297978	0.384288	902.286804	0.050994	0.438345	0.015337	0.580619	0.083464	0.685113
903.865601	0.242356	0.296044	0.380604	903.865601	0.050786	0.433926	0.015151	0.576936	0.083109	0.678099
905.444458	0.249312	0.303286	0.393973	905.444458	0.051914	0.446711	0.015419	0.591153	0.086093	0.701854
907.023071	0.252922	0.310445	0.404895	907.023071	0.053077	0.452767	0.015919	0.604971	0.088382	0.721407
908.601685	0.252729	0.312702	0.405667	908.601685	0.0526	0.452859	0.015872	0.609531	0.089057	0.722277
910.180176	0.251158	0.310994	0.4066	910.180176	0.052561	0.449754	0.015873	0.606116	0.089255	0.723945
911.758606	0.248594	0.306115	0.399633	911.758606	0.051587	0.445601	0.015549	0.596682	0.088053	0.711213
913.336914	0.245311	0.300745	0.391957	913.336914	0.050959	0.439663	0.015357	0.586133	0.08672	0.697195
914.915161	0.244428	0.301072	0.388774	914.915161	0.050791	0.438064	0.015321	0.586823	0.085533	0.692014
916.493347	0.242932	0.299179	0.386545	916.493347	0.050479	0.435384	0.015259	0.583098	0.086493	0.686596
918.071411	0.242642	0.298701	0.387969	918.071411	0.05028	0.435004	0.015126	0.582276	0.086528	0.689409
919.649292	0.242225	0.298741	0.38886	919.649292	0.050252	0.434198	0.015157	0.582326	0.08675	0.69097
921.227234	0.241381	0.299125	0.38857	921.227234	0.050096	0.432666	0.015218	0.583033	0.087015	0.690124
922.804993	0.241624	0.30041	0.390535	922.804993	0.049766	0.433481	0.015243	0.585577	0.088079	0.692991
924.38269	0.241668	0.300359	0.393781	924.38269	0.050042	0.433295	0.015242	0.585477	0.088894	0.698668
925.960327	0.242059	0.30075	0.39113	925.960327	0.049414	0.434703	0.015202	0.586299	0.088388	0.693871
927.537781	0.241017	0.29855	0.389237	927.537781	0.049361	0.432673	0.015123	0.581977	0.087867	0.690606
929.115234	0.23964	0.296864	0.385873	929.115234	0.049191	0.430089	0.015007	0.578721	0.087521	0.684225
930.692566	0.240438	0.295316	0.38674	930.692566	0.049393	0.431484	0.014928	0.575703	0.087783	0.685696
932.269836	0.240818	0.295967	0.387425	932.269836	0.049071	0.432565	0.014957	0.576977	0.089173	0.685676
933.846985	0.240699	0.295857	0.386144	933.846985	0.049235	0.432164	0.014982	0.576732	0.088319	0.683968
935.424011	0.241762	0.298056	0.392248	935.424011	0.049129	0.434395	0.015065	0.581047	0.090041	0.694455
937.000977	0.240795	0.298554	0.39315	937.000977	0.048827	0.432762	0.015066	0.582043	0.090249	0.696051
938.57782	0.242847	0.299491	0.395065	938.57782	0.049226	0.436469	0.015004	0.583978	0.091315	0.698816
940.154602	0.244457	0.301908	0.400211	940.154602	0.049429	0.439485	0.015281	0.588534	0.092855	0.707567
941.731262	0.243596	0.3023	0.39791	941.731262	0.049182	0.43801	0.015142	0.589458	0.09194	0.70388
943.307922	0.242053	0.30217	0.395994	943.307922	0.048479	0.435626	0.015201	0.589139	0.091609	0.700379
944.884399	0.240114	0.300674	0.394888	944.884399	0.048482	0.431746	0.015175	0.586174	0.09226	0.697516
946.460754	0.24023	0.300346	0.396028	946.460754	0.048478	0.431982	0.014993	0.5857	0.092199	0.699856
948.036987	0.239934	0.300377	0.39281	948.036987	0.047915	0.431953	0.015015	0.585739	0.092256	0.693364
949.613281	0.238839	0.298652	0.392424	949.613281	0.047708	0.429969	0.014934	0.58237	0.092685	0.692163
951.189331	0.237579	0.298666	0.391401	951.189331	0.047337	0.427821	0.014967	0.582366	0.092459	0.690343
952.76532	0.23626	0.298482	0.391698	952.76532	0.047247	0.425273	0.01479	0.582175	0.092106	0.691289
954.341309	0.23808	0.298977	0.39136	954.341309	0.047341	0.428819	0.014875	0.583079	0.092372	0.690347
955.917114	0.236559	0.297824	0.389214	955.917114	0.046814	0.426304	0.01471	0.580939	0.092494	0.685934
957.492798	0.237149	0.298171	0.391863	957.492798	0.04724	0.427058	0.014831	0.58151	0.093721	0.690006
959.068359	0.236325	0.297296	0.389983	959.068359	0.046636	0.426015	0.014712	0.57988	0.092888	0.687079
960.643921	0.235529	0.297753	0.392059	960.643921	0.046455	0.424602	0.014854	0.580652	0.094303	0.689816
962.21936	0.236195	0.298558	0.394533	962.21936	0.046527	0.425864	0.01468	0.582436	0.094751	0.694314
963.794617	0.236959	0.300395	0.392177	963.794617	0.046544	0.427374	0.014789	0.586001	0.094419	0.689935
